Division ID,Rd1 Layout,Rd2 Layout,Rd3 Layout,Rd1 Last Hole Length,Rd2 Last Hole Length,Rd3 Last Hole Length,Place,Points,Name,PDGA Number,Rating,Par,Rd1,Rd2,Rd3,Rd1 Rating,Rd2 Rating,Rd3 Rating,Total,Event,Major
MA2,59.0,59.0,59.0,5774.0,5774.0,5774.0,4.0,28.0,Harry McCallum,153637.0,862.0,+13,66.0,62.0,62.0,842.0,882.0,882.0,190.0,The Irish Open '23,1
MA2,59.0,59.0,59.0,5774.0,5774.0,5774.0,4.0,28.0,Peter Morrison,188781.0,834.0,+13,64.0,64.0,62.0,862.0,862.0,882.0,190.0,The Irish Open '23,1
MA2,59.0,59.0,59.0,5774.0,5774.0,5774.0,6.0,20.0,Peter Campbell,180867.0,869.0,+19,64.0,66.0,66.0,862.0,842.0,842.0,196.0,The Irish Open '23,1
MA2,59.0,59.0,59.0,5774.0,5774.0,5774.0,6.0,20.0,Pádraig Mulholland,178970.0,846.0,+19,62.0,67.0,67.0,882.0,832.0,832.0,196.0,The Irish Open '23,1
MA2,59.0,59.0,59.0,5774.0,5774.0,5774.0,8.0,12.0,Joshua McCartney,,,+23,70.0,68.0,62.0,801.0,822.0,882.0,200.0,The Irish Open '23,1
MA2,59.0,59.0,59.0,5774.0,5774.0,5774.0,8.0,12.0,Andrew Janes,153413.0,829.0,+23,69.0,65.0,66.0,812.0,852.0,842.0,200.0,The Irish Open '23,1
MA2,59.0,59.0,59.0,5774.0,5774.0,5774.0,10.0,0.0,Alan Hogg,221136.0,829.0,,69.0,67.0,999.0,812.0,832.0,,999.0,The Irish Open '23,1
MA3,59.0,59.0,59.0,5774.0,5774.0,5774.0,1.0,12.0,Markus Condren,257867.0,,+21,64.0,64.0,70.0,862.0,862.0,801.0,198.0,The Irish Open '23,1
MA3,59.0,59.0,59.0,5774.0,5774.0,5774.0,2.0,9.0,Laura Fyfe,150220.0,810.0,+22,68.0,66.0,65.0,822.0,842.0,852.0,199.0,The Irish Open '23,1
MA3,59.0,59.0,59.0,5774.0,5774.0,5774.0,3.0,6.0,Jacob Glenn,231582.0,717.0,+50,81.0,74.0,72.0,691.0,761.0,781.0,227.0,The Irish Open '23,1
MA3,59.0,59.0,59.0,5774.0,5774.0,5774.0,4.0,0.0,Jack Gibson,236462.0,805.0,,74.0,66.0,999.0,761.0,842.0,,999.0,The Irish Open '23,1
MA4,59.0,59.0,59.0,5774.0,5774.0,5774.0,1.0,18.0,Alec Schmidt,245596.0,,+28,68.0,66.0,71.0,822.0,842.0,791.0,205.0,The Irish Open '23,1
MA4,59.0,59.0,59.0,5774.0,5774.0,5774.0,2.0,16.0,Neil Gordon,,,+38,73.0,69.0,73.0,771.0,812.0,771.0,215.0,The Irish Open '23,1
MA4,59.0,59.0,59.0,5774.0,5774.0,5774.0,3.0,14.0,Theo Craig,,,+45,77.0,75.0,70.0,731.0,751.0,801.0,222.0,The Irish Open '23,1
MA4,59.0,59.0,59.0,5774.0,5774.0,5774.0,4.0,12.0,Jonathan Workman,,,+47,77.0,76.0,71.0,731.0,741.0,791.0,224.0,The Irish Open '23,1
MA4,59.0,59.0,59.0,5774.0,5774.0,5774.0,5.0,10.0,Jason Wilson,,,+58,76.0,80.0,79.0,741.0,701.0,711.0,235.0,The Irish Open '23,1
MA4,59.0,59.0,59.0,5774.0,5774.0,5774.0,6.0,8.0,Aobh Sharvin,148934.0,624.0,+77,88.0,83.0,83.0,621.0,671.0,671.0,254.0,The Irish Open '23,1
MA4,59.0,59.0,59.0,5774.0,5774.0,5774.0,7.0,6.0,Bronagh Murray,236950.0,679.0,+79,85.0,84.0,87.0,651.0,661.0,631.0,256.0,The Irish Open '23,1
MA4,59.0,59.0,59.0,5774.0,5774.0,5774.0,8.0,4.0,Clare Maguire,,,+146,107.0,102.0,114.0,430.0,480.0,359.0,323.0,The Irish Open '23,1
MA4,59.0,59.0,59.0,5774.0,5774.0,5774.0,9.0,0.0,Matthew Stanton,,,,82.0,999.0,999.0,681.0,,,999.0,The Irish Open '23,1
MJ18,59.0,59.0,59.0,5774.0,5774.0,5774.0,1.0,2.0,Tobi Bialecki,,,+85,84.0,90.0,88.0,661.0,600.0,621.0,262.0,The Irish Open '23,1
MPO,58.0,58.0,,1750.0,1750.0,1750.0,1.0,15.0,Chris Smith,107706.0,980.0,-7,54.0,55.0,998.0,934.0,923.0,,109.0,The Perthshire Open,0
MPO,58.0,58.0,,1750.0,1750.0,1750.0,2.0,10.0,Ben Bolton,179709.0,899.0,-3,54.0,59.0,998.0,934.0,879.0,,113.0,The Perthshire Open,0
MPO,58.0,58.0,,1750.0,1750.0,1750.0,3.0,5.0,Alan Davidson,107583.0,890.0,-2,58.0,56.0,998.0,890.0,912.0,,114.0,The Perthshire Open,0
MP40,58.0,58.0,,1750.0,1750.0,1750.0,1.0,12.0,Jester Wilson,8817.0,931.0,-8,57.0,51.0,998.0,901.0,968.0,,108.0,The Perthshire Open,0
MP40,58.0,58.0,,1750.0,1750.0,1750.0,2.0,8.0,Ben Heywood,144476.0,935.0,-4,56.0,56.0,998.0,912.0,912.0,,112.0,The Perthshire Open,0
MP40,58.0,58.0,,1750.0,1750.0,1750.0,3.0,4.0,Graham Robbie,62324.0,893.0,+2,60.0,58.0,998.0,867.0,890.0,,118.0,The Perthshire Open,0
MA1,58.0,58.0,,1750.0,1750.0,1750.0,1.0,10.0,David Lindsay,218208.0,888.0,-7,52.0,57.0,998.0,957.0,901.0,,109.0,The Perthshire Open,0
MA1,58.0,58.0,,1750.0,1750.0,1750.0,2.0,5.0,Ross MacSporran,180534.0,891.0,-2,58.0,56.0,998.0,890.0,912.0,,114.0,The Perthshire Open,0
MA40,58.0,58.0,,1750.0,1750.0,1750.0,1.0,8.0,Graham McGill,171402.0,896.0,-3,56.0,57.0,998.0,912.0,901.0,,113.0,The Perthshire Open,0
MA40,58.0,58.0,,1750.0,1750.0,1750.0,2.0,4.0,Lloyd Wells,201061.0,902.0,-2,58.0,56.0,998.0,890.0,912.0,,114.0,The Perthshire Open,0
MA2,58.0,58.0,,1750.0,1750.0,1750.0,1.0,28.0,Jack Edgar,173197.0,919.0,-6,55.0,55.0,998.0,923.0,923.0,,110.0,The Perthshire Open,0
MA2,58.0,58.0,,1750.0,1750.0,1750.0,2.0,24.0,Ewan Penman,205573.0,892.0,-3,56.0,57.0,998.0,912.0,901.0,,113.0,The Perthshire Open,0
MA2,58.0,58.0,,1750.0,1750.0,1750.0,3.0,20.0,Thomas Wells,237667.0,873.0,-1,55.0,60.0,998.0,923.0,867.0,,115.0,The Perthshire Open,0
MA2,58.0,58.0,,1750.0,1750.0,1750.0,4.0,16.0,Benny Sood,245564.0,844.0,E,58.0,58.0,998.0,890.0,890.0,,116.0,The Perthshire Open,0
MA2,58.0,58.0,,1750.0,1750.0,1750.0,4.0,16.0,Cole Hamilton,107940.0,883.0,E,56.0,60.0,998.0,912.0,867.0,,116.0,The Perthshire Open,0
MA2,58.0,58.0,,1750.0,1750.0,1750.0,6.0,8.0,Jamie Wells,,,+9,63.0,62.0,998.0,834.0,845.0,,125.0,The Perthshire Open,0
FA2,58.0,58.0,,1750.0,1750.0,1750.0,1.0,2.0,Roisin Kelly,,,+18,76.0,999.0,998.0,689.0,,,76.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,1.0,30.0,Peter Morrison,188781.0,834.0,+1,58.0,59.0,998.0,890.0,879.0,,117.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,2.0,27.0,Ross Brown,239336.0,851.0,+6,61.0,61.0,998.0,856.0,856.0,,122.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,3.0,24.0,Richard Backhouse,260906.0,841.0,+9,63.0,62.0,998.0,834.0,845.0,,125.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,4.0,21.0,James Reddaway,259983.0,795.0,+12,60.0,68.0,998.0,867.0,778.0,,128.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,5.0,18.0,Jason Glen,226786.0,813.0,+15,70.0,61.0,998.0,756.0,856.0,,131.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,5.0,18.0,Laura Fyfe,150220.0,811.0,+15,67.0,64.0,998.0,790.0,823.0,,131.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,7.0,12.0,Shaun MacEachen,239209.0,704.0,+17,66.0,67.0,998.0,801.0,790.0,,133.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,8.0,9.0,Grant Lopes,,,+20,67.0,69.0,998.0,790.0,767.0,,136.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,9.0,6.0,Peter O'Brien,174236.0,843.0,+21,69.0,68.0,998.0,767.0,778.0,,137.0,The Perthshire Open,0
MA3,58.0,58.0,,1750.0,1750.0,1750.0,10.0,3.0,Guy Bolton,,,+28,72.0,72.0,998.0,734.0,734.0,,144.0,The Perthshire Open,0
MPO,44.0,44.0,44.0,1464.0,1464.0,1464.0,1.0,25.0,Sami Havuluoto,112593.0,939.0,-25,38.0,38.0,40.0,982.0,982.0,954.0,195.0,North Fife Open,1
MPO,44.0,44.0,44.0,1464.0,1464.0,1464.0,2.0,20.0,Pete Dawson,8870.0,972.0,-24,40.0,39.0,39.0,954.0,968.0,968.0,196.0,North Fife Open,1
MPO,44.0,44.0,44.0,1464.0,1464.0,1464.0,3.0,15.0,Rick Rick,37024.0,976.0,-17,43.0,41.0,40.0,913.0,941.0,954.0,203.0,North Fife Open,1
MPO,44.0,44.0,44.0,1464.0,1464.0,1464.0,4.0,10.0,Ben Heywood,144476.0,934.0,-11,45.0,46.0,40.0,886.0,872.0,954.0,209.0,North Fife Open,1
MPO,44.0,44.0,44.0,1464.0,1464.0,1464.0,5.0,5.0,Jester Wilson,8817.0,933.0,-10,44.0,43.0,42.0,900.0,913.0,927.0,210.0,North Fife Open,1
MA1,44.0,44.0,44.0,1464.0,1464.0,1464.0,1.0,15.0,Fergus McLean,176700.0,914.0,-15,41.0,41.0,41.0,941.0,941.0,941.0,205.0,North Fife Open,1
MA1,44.0,44.0,44.0,1464.0,1464.0,1464.0,2.0,10.0,Marcus Schmidt,192636.0,867.0,-1,43.0,43.0,47.0,913.0,913.0,858.0,219.0,North Fife Open,1
MA1,44.0,44.0,44.0,1464.0,1464.0,1464.0,3.0,5.0,Tiffany Strandbygaard,144811.0,890.0,+7,51.0,45.0,43.0,804.0,886.0,913.0,227.0,North Fife Open,1
MA40,44.0,44.0,44.0,1464.0,1464.0,1464.0,1.0,16.0,Lloyd Wells,201061.0,900.0,-1,44.0,45.0,41.0,900.0,886.0,941.0,219.0,North Fife Open,1
MA40,44.0,44.0,44.0,1464.0,1464.0,1464.0,2.0,12.0,Darroch Reid,193623.0,908.0,+2,46.0,44.0,47.0,872.0,900.0,858.0,222.0,North Fife Open,1
MA40,44.0,44.0,44.0,1464.0,1464.0,1464.0,3.0,8.0,John Gore,195461.0,895.0,+6,46.0,52.0,41.0,872.0,790.0,941.0,226.0,North Fife Open,1
MA40,44.0,44.0,44.0,1464.0,1464.0,1464.0,4.0,4.0,Richard Beaumont,252556.0,818.0,+28,47.0,51.0,51.0,858.0,804.0,804.0,248.0,North Fife Open,1
MA2,44.0,44.0,44.0,1464.0,1464.0,1464.0,1.0,28.0,Jack Edgar,173197.0,918.0,-14,44.0,43.0,42.0,900.0,913.0,927.0,206.0,North Fife Open,1
MA2,44.0,44.0,44.0,1464.0,1464.0,1464.0,2.0,24.0,Callum Taylor,253060.0,902.0,-3,47.0,46.0,40.0,858.0,872.0,954.0,217.0,North Fife Open,1
MA2,44.0,44.0,44.0,1464.0,1464.0,1464.0,3.0,20.0,Ewan Penman,205573.0,894.0,E,45.0,44.0,45.0,886.0,900.0,886.0,220.0,North Fife Open,1
MA2,44.0,44.0,44.0,1464.0,1464.0,1464.0,4.0,16.0,Thomas Wells,237667.0,881.0,+1,43.0,51.0,43.0,913.0,804.0,913.0,221.0,North Fife Open,1
MA2,44.0,44.0,44.0,1464.0,1464.0,1464.0,5.0,12.0,Kyle Roderick,203687.0,877.0,+5,52.0,47.0,41.0,790.0,858.0,941.0,225.0,North Fife Open,1
MA2,44.0,44.0,44.0,1464.0,1464.0,1464.0,6.0,8.0,Hugh Morris,148948.0,864.0,+6,46.0,49.0,42.0,872.0,831.0,927.0,226.0,North Fife Open,1
MA2,44.0,44.0,44.0,1464.0,1464.0,1464.0,7.0,4.0,Jon Luke Henderson,237660.0,866.0,+8,46.0,45.0,45.0,872.0,886.0,886.0,228.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,1.0,33.0,Alex Burton,233465.0,823.0,+4,40.0,45.0,45.0,954.0,886.0,886.0,224.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,2.0,30.0,John Hood,113996.0,857.0,+5,47.0,47.0,44.0,858.0,858.0,900.0,225.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,3.0,27.0,Andrea Trevisan,264703.0,,+19,47.0,49.0,48.0,858.0,831.0,845.0,239.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,4.0,24.0,Stephen Scott,237662.0,859.0,+21,51.0,53.0,49.0,804.0,776.0,831.0,241.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,5.0,21.0,Phil Kirby,243795.0,874.0,+23,48.0,50.0,51.0,845.0,817.0,804.0,243.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,6.0,18.0,Ryan Junor,228334.0,788.0,+26,49.0,51.0,50.0,831.0,804.0,817.0,246.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,7.0,15.0,Danny Glen,226281.0,826.0,+29,52.0,54.0,47.0,790.0,762.0,858.0,249.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,8.0,12.0,Jason Glen,226786.0,812.0,+34,49.0,50.0,51.0,831.0,817.0,804.0,254.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,9.0,9.0,Anthony Jackson,228139.0,798.0,+41,53.0,54.0,52.0,776.0,762.0,790.0,261.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,9.0,9.0,Kristopher Glen,228499.0,787.0,+41,49.0,53.0,54.0,831.0,776.0,762.0,261.0,North Fife Open,1
MA3,44.0,44.0,44.0,1464.0,1464.0,1464.0,11.0,3.0,Euan Boyle,228348.0,780.0,+52,55.0,50.0,61.0,749.0,817.0,666.0,272.0,North Fife Open,1
MJ18,44.0,44.0,44.0,1464.0,1464.0,1464.0,1.0,2.0,Ellis Johnson,,,+78,58.0,64.0,58.0,708.0,625.0,708.0,298.0,North Fife Open,1
MJ10,44.0,44.0,44.0,1464.0,1464.0,1464.0,1.0,1.0,Jake Wells,,,+143,77.0,74.0,74.0,447.0,488.0,488.0,363.0,North Fife Open,1
MJ10,44.0,44.0,44.0,1464.0,1464.0,1464.0,2.0,0.5,Maverick Beaumont,252560.0,565.0,+147,74.0,79.0,72.0,488.0,420.0,516.0,367.0,North Fife Open,1
MPO,63.0,63.0,,6727.0,6727.0,6727.0,1.0,20.0,Rick Rick,37024.0,976.0,-15,57.0,54.0,998.0,974.0,1001.0,,111.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MPO,63.0,63.0,,6727.0,6727.0,6727.0,2.0,15.0,Pete Dawson,8870.0,972.0,-10,58.0,58.0,998.0,965.0,965.0,,116.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MPO,63.0,63.0,,6727.0,6727.0,6727.0,3.0,10.0,Ben Heywood,144476.0,934.0,-1,63.0,62.0,998.0,919.0,928.0,,125.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MPO,63.0,63.0,,6727.0,6727.0,6727.0,4.0,0.0,Jester Wilson,8817.0,933.0,,57.0,999.0,998.0,974.0,,,999.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA1,63.0,63.0,,6727.0,6727.0,6727.0,1.0,25.0,Ewan Penman,205573.0,894.0,-2,61.0,63.0,998.0,937.0,919.0,,124.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA1,63.0,63.0,,6727.0,6727.0,6727.0,2.0,20.0,Alan Davidson,107583.0,895.0,-1,64.0,61.0,998.0,910.0,937.0,,125.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA1,63.0,63.0,,6727.0,6727.0,6727.0,3.0,15.0,Jack Edgar,173197.0,918.0,E,61.0,65.0,998.0,937.0,901.0,,126.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA1,63.0,63.0,,6727.0,6727.0,6727.0,4.0,10.0,Martin Hill,132715.0,914.0,+5,65.0,66.0,998.0,901.0,892.0,,131.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA1,63.0,63.0,,6727.0,6727.0,6727.0,5.0,5.0,Ross MacSporran,180534.0,896.0,+12,72.0,66.0,998.0,837.0,892.0,,138.0,The Social at Bluebell Woods presented by Latitude 64 ,0
FA1,59.0,63.0,,4460.0,6727.0,4460.0,1.0,3.0,Tiffany Strandbygaard,144811.0,890.0,-2,50.0,70.0,998.0,938.0,855.0,,120.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA40,63.0,63.0,,6727.0,6727.0,6727.0,1.0,20.0,Andrew Finlay,80128.0,917.0,+4,66.0,64.0,998.0,892.0,910.0,,130.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA40,63.0,63.0,,6727.0,6727.0,6727.0,2.0,16.0,Graham McGill,171402.0,899.0,+6,67.0,65.0,998.0,882.0,901.0,,132.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA40,63.0,63.0,,6727.0,6727.0,6727.0,3.0,12.0,Jason Stokes,111390.0,896.0,+11,70.0,67.0,998.0,855.0,882.0,,137.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA40,63.0,63.0,,6727.0,6727.0,6727.0,4.0,8.0,David Wilson,203788.0,870.0,+15,71.0,70.0,998.0,846.0,855.0,,141.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA40,63.0,63.0,,6727.0,6727.0,6727.0,5.0,0.0,Paul Hodgson,80099.0,892.0,,68.0,999.0,998.0,873.0,,,999.0,The Social at Bluebell Woods presented by Latitude 64 ,0
FA40,59.0,59.0,,4460.0,4460.0,4460.0,1.0,2.0,Donna Stokes,133240.0,701.0,+25,71.0,72.0,998.0,672.0,659.0,,143.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA50,59.0,63.0,,4460.0,6727.0,4460.0,1.0,12.0,Euan Pettitt,58203.0,880.0,+2,55.0,69.0,998.0,874.0,864.0,,124.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA50,59.0,63.0,,4460.0,6727.0,4460.0,2.0,9.0,Peter Keightley,146860.0,844.0,+2,56.0,68.0,998.0,862.0,873.0,,124.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA50,59.0,63.0,,4460.0,6727.0,4460.0,3.0,6.0,Paul Molloy,116914.0,838.0,+3,58.0,67.0,998.0,836.0,882.0,,125.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA50,59.0,63.0,,4460.0,6727.0,4460.0,4.0,3.0,Hugh Watson,230206.0,823.0,+13,62.0,73.0,998.0,786.0,828.0,,135.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA2,59.0,63.0,,4460.0,6727.0,4460.0,1.0,4.0,Callum Beattie,147378.0,837.0,+7,59.0,70.0,998.0,824.0,855.0,,129.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,1.0,51.0,Richard Backhouse,260906.0,841.0,-6,52.0,64.0,998.0,912.0,910.0,,116.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,2.0,48.0,Robert Ng,124381.0,879.0,-3,54.0,65.0,998.0,887.0,901.0,,119.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,2.0,48.0,Alex Burton,233465.0,823.0,-3,52.0,67.0,998.0,912.0,882.0,,119.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,4.0,42.0,Peter Morrison,188781.0,847.0,-1,56.0,65.0,998.0,862.0,901.0,,121.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,5.0,39.0,Richard Beaumont,252556.0,818.0,E,52.0,70.0,998.0,912.0,855.0,,122.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,6.0,36.0,Phil Kirby,243795.0,874.0,+2,59.0,65.0,998.0,824.0,901.0,,124.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,6.0,36.0,Ritchie Gardner,205247.0,874.0,+2,55.0,69.0,998.0,874.0,864.0,,124.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,8.0,30.0,Callum Girdwood,252442.0,870.0,+7,56.0,73.0,998.0,862.0,828.0,,129.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,9.0,27.0,Stuart Lockhart,228359.0,811.0,+8,60.0,70.0,998.0,811.0,855.0,,130.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,9.0,27.0,Ryan Junor,228334.0,788.0,+8,59.0,71.0,998.0,824.0,846.0,,130.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,9.0,27.0,Ross Brown,239336.0,853.0,+8,58.0,72.0,998.0,836.0,837.0,,130.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,9.0,27.0,James Clark,120496.0,816.0,+8,56.0,74.0,998.0,862.0,818.0,,130.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,13.0,15.0,Euan Boyle,228348.0,780.0,+10,58.0,74.0,998.0,836.0,818.0,,132.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,13.0,15.0,Hamish Dickson,228357.0,800.0,+10,56.0,76.0,998.0,862.0,800.0,,132.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,15.0,9.0,Laura Fyfe,150220.0,825.0,+11,57.0,76.0,998.0,849.0,800.0,,133.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,15.0,9.0,Kristopher Glen,228499.0,787.0,+11,57.0,76.0,998.0,849.0,800.0,,133.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA3,59.0,63.0,,4460.0,6727.0,4460.0,17.0,3.0,Tom Warren,218623.0,770.0,+19,61.0,80.0,998.0,799.0,764.0,,141.0,The Social at Bluebell Woods presented by Latitude 64 ,0
FA3,59.0,59.0,,4460.0,4460.0,4460.0,1.0,7.5,Tandala MacRae,177592.0,748.0,+16,62.0,72.0,998.0,786.0,659.0,,134.0,The Social at Bluebell Woods presented by Latitude 64 ,0
FA3,59.0,59.0,,4460.0,4460.0,4460.0,2.0,6.0,Roisin Kelly,,,+21,66.0,73.0,998.0,735.0,647.0,,139.0,The Social at Bluebell Woods presented by Latitude 64 ,0
FA3,59.0,59.0,,4460.0,4460.0,4460.0,3.0,4.5,Flora Rougvie,273751.0,,+28,68.0,78.0,998.0,710.0,584.0,,146.0,The Social at Bluebell Woods presented by Latitude 64 ,0
FA3,59.0,59.0,,4460.0,4460.0,4460.0,4.0,3.0,Eva Parker,233137.0,698.0,+30,75.0,73.0,998.0,621.0,647.0,,148.0,The Social at Bluebell Woods presented by Latitude 64 ,0
FA3,59.0,59.0,,4460.0,4460.0,4460.0,4.0,3.0,Beau Pettitt,,,+30,75.0,73.0,998.0,621.0,647.0,,148.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA4,59.0,59.0,,4460.0,4460.0,4460.0,1.0,14.0,Gareth Picton,232265.0,813.0,-9,57.0,52.0,998.0,849.0,912.0,,109.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA4,59.0,59.0,,4460.0,4460.0,4460.0,2.0,12.0,Dakota Timmer,204218.0,774.0,-2,58.0,58.0,998.0,836.0,836.0,,116.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA4,59.0,59.0,,4460.0,4460.0,4460.0,3.0,10.0,Samuel Mortimer,234698.0,757.0,E,59.0,59.0,998.0,824.0,824.0,,118.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA4,59.0,59.0,,4460.0,4460.0,4460.0,4.0,8.0,Thomas Dunn,257437.0,797.0,+4,61.0,61.0,998.0,799.0,799.0,,122.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA4,59.0,59.0,,4460.0,4460.0,4460.0,5.0,6.0,Alastair Gower,253390.0,734.0,+6,59.0,65.0,998.0,824.0,748.0,,124.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA4,59.0,59.0,,4460.0,4460.0,4460.0,6.0,4.0,Chris Bell,234356.0,690.0,+18,69.0,67.0,998.0,697.0,723.0,,136.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MA4,59.0,59.0,,4460.0,4460.0,4460.0,7.0,2.0,Stephen Douglas,233143.0,610.0,+43,77.0,84.0,998.0,596.0,508.0,,161.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MJ12,59.0,59.0,,4460.0,4460.0,4460.0,1.0,2.0,Rowan Gower,253389.0,630.0,+20,64.0,74.0,998.0,761.0,634.0,,138.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MJ12,59.0,59.0,,4460.0,4460.0,4460.0,2.0,1.0,Willem Mortimer,,,+21,69.0,70.0,998.0,697.0,685.0,,139.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MJ10,59.0,59.0,,4460.0,4460.0,4460.0,1.0,0.5,Maverick Beaumont,252560.0,565.0,+48,77.0,89.0,998.0,596.0,444.0,,166.0,The Social at Bluebell Woods presented by Latitude 64 ,0
MPO,59.0,59.0,,5590.0,5590.0,5590.0,1.0,15.0,Sami Havuluoto,112593.0,939.0,-17,53.0,48.0,998.0,950.0,1005.0,,101.0,BIRN Amateur Championships ,0
MPO,59.0,59.0,,5590.0,5590.0,5590.0,2.0,10.0,Ben Heywood,144476.0,934.0,-10,56.0,52.0,998.0,917.0,961.0,,108.0,BIRN Amateur Championships ,0
MPO,59.0,59.0,,5590.0,5590.0,5590.0,3.0,5.0,Jester Wilson,8817.0,933.0,-6,57.0,55.0,998.0,906.0,928.0,,112.0,BIRN Amateur Championships ,0
MA40,59.0,59.0,,5590.0,5590.0,5590.0,1.0,16.0,Graham McGill,171402.0,899.0,+2,60.0,60.0,998.0,873.0,873.0,,120.0,BIRN Amateur Championships ,0
MA40,59.0,59.0,,5590.0,5590.0,5590.0,2.0,12.0,Robert Ng,124381.0,879.0,+3,58.0,63.0,998.0,895.0,840.0,,121.0,BIRN Amateur Championships ,0
MA40,59.0,59.0,,5590.0,5590.0,5590.0,3.0,8.0,Richard Beaumont,252556.0,818.0,+13,64.0,67.0,998.0,829.0,797.0,,131.0,BIRN Amateur Championships ,0
